,customer_id,Customer_Full_Name,country,rating,Genre,rental_rate,rental_duration,inventory_id,film_id,staff_id,Employee_full_Name,Actor_Full_Name,movie_title,rental_id,rental_date,return_date,store_id,payment_id,payment_amount,Revenue,Sales_Rating
454,455,JON WILES,Bolivia,PG,Documentary,0.99,4,749,164,2,Jon Stephens,BETTE NICHOLSON,COAST RAINBOW,115,2005-05-25 19:13:25.000,2005-05-29 20:17:25.000,2,12281,0.99,3.96,below average
455,456,RONNIE RICKETTS,Senegal,NC-17,Sci-Fi,4.99,7,1941,422,2,Jon Stephens,EMILY DEE,HOLLOW JEOPARDY,19,2005-05-25 01:17:24.000,2005-05-31 06:00:24.000,2,12305,4.99,34.93,Above Average
456,457,BILL GAVIN,United States,PG-13,Comedy,2.99,4,2310,502,2,Jon Stephens,CUBA OLIVIER,KNOCK WARLOCK,1024,2005-05-31 03:30:19.000,2005-06-09 05:52:19.000,2,12330,7.99,11.96,below average
457,458,LLOYD DOWD,Indonesia,PG-13,Documentary,2.99,6,1810,393,2,Jon Stephens,ED CHASE,HALLOWEEN NUTS,2629,2005-06-19 08:42:12.000,2005-06-28 03:38:12.000,2,12358,5.99,17.94,Above Average
458,459,TOMMY COLLAZO,Iran,R,Music,2.99,7,1525,333,2,Jon Stephens,TOM MIRANDA,FREAKY POCUS,2,2005-05-24 22:54:33.000,2005-05-28 19:40:33.000,2,12377,2.99,20.93,Above Average
459,460,LEON BOSTIC,Colombia,R,New,4.99,5,3121,686,1,Mike Hillyer,KIRSTEN PALTROW,PLUTO OLEANDER,223,2005-05-26 10:15:23.000,2005-05-30 11:43:23.000,1,12415,4.99,24.950000000000003,Above Average
460,461,DEREK BLAKELY,Philippines,R,Sci-Fi,4.99,4,3242,711,1,Mike Hillyer,BOB FAWCETT,RAGING AIRPLANE,684,2005-05-29 00:13:15.000,2005-06-04 21:26:15.000,1,12440,6.99,19.96,Above Average
461,462,WARREN SHERROD,Russian Federation,G,Horror,2.99,4,3193,702,2,Jon Stephens,KIRSTEN PALTROW,PULP BEVERLY,156,2005-05-26 01:19:05.000,2005-05-27 23:43:05.000,2,12468,2.99,11.96,below average
462,463,DARRELL POWER,Canada,G,Sci-Fi,0.99,6,644,140,1,Mike Hillyer,PENELOPE GUINESS,CHEAPER CLYDE,560,2005-05-28 08:53:02.000,2005-06-04 12:27:02.000,1,12501,1.99,5.9399999999999995,below average
463,464,JEROME KENYON,Chile,G,Drama,0.99,4,2665,585,1,Mike Hillyer,CAMERON STREEP,MOB DUFFEL,305,2005-05-26 21:22:07.000,2005-06-02 22:33:07.000,1,12526,3.99,3.96,below average
464,465,FLOYD GANDY,Mexico,NC-17,Children,0.99,4,495,110,2,Jon Stephens,UMA WOOD,CABIN FLASH,640,2005-05-28 18:43:26.000,2005-05-30 13:39:26.000,2,12542,0.99,3.96,below average
465,466,LEO EBERT,China,NC-17,Foreign,2.99,6,1619,353,2,Jon Stephens,TOM MCKELLEN,GENTLEMEN STAGE,1104,2005-05-31 14:30:01.000,2005-06-05 12:07:01.000,2,12559,2.99,17.94,Above Average
466,467,ALVIN DELOACH,Mexico,PG-13,Games,4.99,6,651,141,2,Jon Stephens,MAE HOFFMAN,CHICAGO NORTH,225,2005-05-26 10:27:50.000,2005-06-01 07:01:50.000,2,12582,4.99,29.94,Above Average
467,468,TIM CARY,India,PG,Animation,4.99,4,617,134,2,Jon Stephens,FRANCES DAY-LEWIS,CHAMPION FLATLINERS,101,2005-05-25 17:17:04.000,2005-05-31 19:47:04.000,2,12611,6.99,19.96,Above Average
468,469,WESLEY BULL,Spain,PG,Foreign,0.99,7,2714,595,1,Mike Hillyer,ANNE CRONYN,MOON BUNCH,168,2005-05-26 03:07:43.000,2005-06-02 02:09:43.000,1,12650,0.99,6.93,below average
469,470,GORDON ALLARD,Yemen,PG-13,Sci-Fi,2.99,5,330,73,2,Jon Stephens,GOLDIE BRODY,BINGO TALENTED,60,2005-05-25 08:58:25.000,2005-05-30 14:14:25.000,2,12690,2.99,14.950000000000001,below average
470,471,DEAN SAUER,South Africa,NC-17,Music,2.99,7,989,220,1,Mike Hillyer,GINA DEGENERES,DEER VIRGINIAN,616,2005-05-28 15:45:39.000,2005-06-02 09:55:39.000,1,12722,2.99,20.93,Above Average
471,472,GREG ROBINS,Vietnam,PG,Animation,0.99,5,4407,963,2,Jon Stephens,VAL BOLGER,WATCH TRACY,142,2005-05-25 23:43:47.000,2005-05-29 00:46:47.000,2,12749,0.99,4.95,below average
472,473,JORGE OLIVARES,Indonesia,G,Drama,4.99,5,1825,396,1,Mike Hillyer,MATTHEW JOHANSSON,HANGING DEEP,348,2005-05-27 04:50:56.000,2005-06-01 04:43:56.000,1,12779,4.99,24.950000000000003,Above Average
473,474,DUSTIN GILLETTE,Netherlands,PG,Sci-Fi,2.99,3,630,137,1,Mike Hillyer,GREG CHAPLIN,CHARADE DUFFEL,816,2005-05-29 20:26:39.000,2005-06-06 22:31:39.000,1,12813,7.99,8.97,below average
474,475,PEDRO CHESTNUT,Ukraine,PG-13,Classics,4.99,6,2253,487,2,Jon Stephens,KIM ALLEN,JINGLE SAGEBRUSH,417,2005-05-27 15:07:27.000,2005-05-29 20:01:27.000,2,12839,4.99,29.94,Above Average
475,476,DERRICK BOURQUE,Canada,NC-17,Sci-Fi,4.99,7,1940,422,1,Mike Hillyer,EMILY DEE,HOLLOW JEOPARDY,489,2005-05-28 00:09:12.000,2005-05-31 04:44:12.000,1,12863,4.99,34.93,Above Average
476,477,DAN PAINE,United Kingdom,PG,Sports,2.99,5,3841,841,1,Mike Hillyer,JOHNNY LOLLOBRIGIDA,STAR OPERATION,882,2005-05-30 06:16:06.000,2005-06-02 11:57:06.000,1,12885,2.99,14.950000000000001,below average
477,478,LEWIS LYMAN,Israel,NC-17,Sports,0.99,3,2259,488,1,Mike Hillyer,ALEC WAYNE,JOON NORTHWEST,1708,2005-06-16 14:08:44.000,2005-06-19 08:35:44.000,1,12907,0.99,2.9699999999999998,below average
478,479,ZACHARY HITE,United States,PG-13,Foreign,0.99,3,3367,738,2,Jon Stephens,JUDY DEAN,ROCKETEER MOTHER,132,2005-05-25 21:46:54.000,2005-05-31 21:02:54.000,2,12926,3.99,2.9699999999999998,below average
479,480,COREY HAUSER,Turkey,G,Classics,0.99,3,4087,891,1,Mike Hillyer,GARY PHOENIX,TIMBERLAND SKY,518,2005-05-28 03:18:02.000,2005-05-30 05:32:02.000,1,12957,0.99,2.9699999999999998,below average
480,481,HERMAN DEVORE,Tanzania,NC-17,Family,2.99,6,2031,442,2,Jon Stephens,CARY MCCONAUGHEY,HUNTING MUSKETEERS,1109,2005-05-31 15:12:15.000,2005-06-09 16:21:15.000,2,12979,5.99,17.94,Above Average
481,482,MAURICE CRAWLEY,Mexico,PG,Foreign,2.99,3,30,6,1,Mike Hillyer,KIRSTEN PALTROW,AGENT TRUMAN,259,2005-05-26 15:32:46.000,2005-06-04 15:27:46.000,1,13008,8.99,8.97,below average
482,483,VERNON CHAPA,Turkey,G,Drama,4.99,5,273,61,2,Jon Stephens,CAMERON ZELLWEGER,BEAUTY GREASE,742,2005-05-29 08:36:30.000,2005-06-05 11:30:30.000,2,13037,6.99,24.950000000000003,Above Average
483,484,ROBERTO VU,China,NC-17,Music,4.99,5,1286,284,2,Jon Stephens,VIVIEN BERGEN,ENEMY ODDS,35,2005-05-25 04:24:36.000,2005-05-27 07:02:36.000,2,13055,4.99,24.950000000000003,Above Average
484,485,CLYDE TOBIAS,China,G,Classics,2.99,6,2523,554,1,Mike Hillyer,GRACE MOSTEL,MALKOVICH PET,1009,2005-05-31 01:47:35.000,2005-06-03 20:26:35.000,1,13085,2.99,17.94,Above Average
485,486,GLEN TALBERT,Mexico,NC-17,Drama,4.99,5,3775,827,1,Mike Hillyer,ED CHASE,SPICE SORORITY,909,2005-05-30 10:43:38.000,2005-06-08 12:07:38.000,1,13114,8.99,24.950000000000003,Above Average
486,487,HECTOR POINDEXTER,Russian Federation,PG-13,Action,2.99,5,2428,530,2,Jon Stephens,CHRISTIAN GABLE,LORD ARIZONA,3100,2005-06-20 16:47:57.000,2005-06-26 16:59:57.000,2,13140,3.99,14.950000000000001,below average
487,488,SHANE MILLARD,Mexico,NC-17,Games,0.99,4,3693,807,2,Jon Stephens,RALPH CRUZ,SLEUTH ORIENT,1655,2005-06-16 09:51:39.000,2005-06-23 14:53:39.000,2,13166,3.99,3.96,below average
488,489,RICARDO MEADOR,Japan,PG-13,Sports,4.99,7,3074,676,1,Mike Hillyer,MARY TANDY,PHILADELPHIA WIFE,219,2005-05-26 09:41:45.000,2005-05-28 04:40:45.000,1,13188,4.99,34.93,Above Average
489,490,SAM MCDUFFIE,Colombia,PG-13,Drama,4.99,4,3544,775,2,Jon Stephens,ELVIS MARX,SEATTLE EXPECATIONS,585,2005-05-28 11:50:45.000,2005-06-03 15:35:45.000,2,13209,6.99,19.96,Above Average
490,491,RICK MATTOX,Egypt,NC-17,Games,2.99,4,3115,684,1,Mike Hillyer,DARYL CRAWFORD,PIZZA JUMANJI,484,2005-05-27 23:26:45.000,2005-05-29 21:16:45.000,1,13233,2.99,11.96,below average
491,492,LESTER KRAUS,India,NC-17,Sci-Fi,2.99,5,1829,397,1,Mike Hillyer,RICHARD PENN,HANKY OCTOBER,84,2005-05-25 12:36:30.000,2005-05-29 18:33:30.000,1,13260,2.99,14.950000000000001,below average
492,493,BRENT HARKINS,Turkey,R,Classics,2.99,4,530,116,1,Mike Hillyer,SANDRA KILMER,CANDIDATE PERDITION,543,2005-05-28 06:43:34.000,2005-06-06 07:16:34.000,1,13276,7.99,11.96,below average
493,494,RAMON CHOATE,Ecuador,R,Documentary,0.99,3,4254,925,1,Mike Hillyer,VAL BOLGER,UNITED PILOT,608,2005-05-28 15:03:44.000,2005-06-04 17:14:44.000,1,13299,4.99,2.9699999999999998,below average
494,495,CHARLIE BESS,China,G,Action,4.99,5,1222,271,2,Jon Stephens,FRED COSTNER,EASY GLADIATOR,623,2005-05-28 16:01:28.000,2005-05-30 11:19:28.000,2,13330,4.99,24.950000000000003,Above Average
495,496,TYLER WREN,China,PG-13,New,4.99,6,4556,994,2,Jon Stephens,BETTE NICHOLSON,WYOMING STORM,322,2005-05-27 00:47:35.000,2005-06-02 00:32:35.000,2,13356,4.99,29.94,Above Average
496,497,GILBERT SLEDGE,United Kingdom,PG-13,Family,4.99,3,316,71,1,Mike Hillyer,GOLDIE BRODY,BILKO ANONYMOUS,1100,2005-05-31 14:03:21.000,2005-06-06 16:08:21.000,1,13377,7.99,14.97,below average
497,498,GENE SANBORN,Oman,G,Documentary,0.99,3,2965,650,2,Jon Stephens,JOHNNY LOLLOBRIGIDA,PACIFIC AMISTAD,49,2005-05-25 06:39:35.000,2005-05-30 10:12:35.000,2,13405,2.99,2.9699999999999998,below average
498,499,MARC OUTLAW,Italy,NC-17,Classics,2.99,7,2181,471,2,Jon Stephens,RAY JOHANSSON,ISLAND EXORCIST,89,2005-05-25 14:28:29.000,2005-05-29 14:33:29.000,2,13432,2.99,20.93,Above Average
499,500,REGINALD KINDER,Indonesia,R,New,4.99,4,2153,465,1,Mike Hillyer,MENA TEMPLE,INTERVIEW LIAISONS,112,2005-05-25 18:57:24.000,2005-06-02 20:44:24.000,1,13462,8.99,19.96,Above Average
500,501,RUBEN GEARY,Poland,R,Documentary,0.99,4,184,40,1,Mike Hillyer,ED CHASE,ARMY FLINTSTONES,493,2005-05-28 00:34:11.000,2005-05-30 18:40:11.000,1,13490,0.99,3.96,below average
501,502,BRETT CORNWELL,India,NC-17,Sports,2.99,6,3534,773,2,Jon Stephens,ADAM GRANT,SEABISCUIT PUNK,258,2005-05-26 15:28:14.000,2005-05-30 18:38:14.000,2,13511,2.99,17.94,Above Average
502,503,ANGEL BARCLAY,Japan,PG,Travel,0.99,3,1044,233,2,Jon Stephens,JOHNNY CAGE,DISCIPLE MOTHER,109,2005-05-25 18:40:20.000,2005-05-29 20:39:20.000,2,13545,1.99,2.9699999999999998,below average
503,504,NATHANIEL ADAM,United States,PG-13,Foreign,4.99,5,2296,500,2,Jon Stephens,CUBA OLIVIER,KISS GLORY,136,2005-05-25 22:02:30.000,2005-05-31 18:06:30.000,2,13577,5.99,24.950000000000003,Above Average
504,505,RAFAEL ABNEY,Philippines,G,Documentary,2.99,4,3453,757,1,Mike Hillyer,LUCILLE TRACY,SAGEBRUSH CLUELESS,159,2005-05-26 01:34:28.000,2005-05-29 04:00:28.000,1,13605,2.99,11.96,below average
505,506,LESLIE SEWARD,Indonesia,R,Action,0.99,4,4502,982,1,Mike Hillyer,NICK STALLONE,WOMEN DORADO,114,2005-05-25 19:12:42.000,2005-06-01 23:10:42.000,1,13626,3.99,3.96,below average
506,507,EDGAR RHOADS,Turkey,PG,Sports,0.99,6,4017,875,1,Mike Hillyer,BURT DUKAKIS,TALENTED HOMICIDE,52,2005-05-25 06:51:29.000,2005-05-31 01:27:29.000,1,13661,0.99,5.9399999999999995,below average
507,508,MILTON HOWLAND,India,NC-17,Drama,2.99,6,944,209,1,Mike Hillyer,GENE WILLIS,DARKNESS WAR,369,2005-05-27 07:46:49.000,2005-06-01 06:20:49.000,1,13686,2.99,17.94,Above Average
508,509,RAUL FORTIER,India,R,Comedy,4.99,5,727,159,1,Mike Hillyer,KIRSTEN PALTROW,CLOSER BANG,22,2005-05-25 02:19:23.000,2005-05-26 04:52:23.000,1,13711,4.99,24.950000000000003,Above Average
509,510,BEN EASTER,Russian Federation,PG-13,Sports,4.99,5,3393,745,1,Mike Hillyer,CUBA OLIVIER,ROSES TREASURE,75,2005-05-25 11:13:34.000,2005-06-03 12:58:34.000,1,13731,8.99,24.950000000000003,Above Average
510,511,CHESTER BENNER,China,PG-13,Sci-Fi,2.99,4,1352,298,1,Mike Hillyer,DAN HARRIS,EYES DRIVING,56,2005-05-25 08:28:11.000,2005-05-26 14:21:11.000,1,13757,2.99,11.96,below average
511,512,CECIL VINES,United Kingdom,PG-13,Games,4.99,4,2715,596,1,Mike Hillyer,JODIE DEGENERES,MOONSHINE CABIN,1176,2005-06-15 00:28:37.000,2005-06-21 21:42:37.000,1,13781,6.99,19.96,Above Average
512,513,DUANE TUBBS,Nauru,NC-17,Travel,4.99,7,2080,451,2,Jon Stephens,BETTE NICHOLSON,IGBY MAKER,993,2005-05-30 23:54:19.000,2005-06-04 21:27:19.000,2,13807,4.99,34.93,Above Average
513,514,FRANKLIN TROUTMAN,China,R,Animation,2.99,4,2962,649,2,Jon Stephens,SANDRA KILMER,OZ LIAISONS,536,2005-05-28 06:17:33.000,2005-06-03 10:02:33.000,2,13838,4.99,11.96,below average
514,515,ANDRE RAPP,Chile,R,Travel,2.99,3,4004,872,2,Jon Stephens,MILLA KEITEL,SWEET BROTHERHOOD,187,2005-05-26 05:42:37.000,2005-06-04 00:38:37.000,2,13860,8.99,8.97,below average
515,516,ELMER NOE,Cambodia,R,Travel,2.99,7,2410,526,2,Jon Stephens,WALTER TORN,LOCK REAR,339,2005-05-27 03:47:18.000,2005-06-04 05:46:18.000,2,13888,3.99,20.93,Above Average
516,517,BRAD MCCURDY,Taiwan,NC-17,Drama,4.99,7,2390,521,2,Jon Stephens,HELEN VOIGHT,LIES TREATMENT,850,2005-05-30 01:35:12.000,2005-05-31 01:51:12.000,2,13914,4.99,34.93,Above Average
517,518,GABRIEL HARDER,Turkey,G,Family,2.99,6,194,43,1,Mike Hillyer,WOODY HOFFMAN,ATLANTIS CAUSE,710,2005-05-29 03:48:36.000,2005-06-03 05:03:36.000,1,13939,2.99,17.94,Above Average
518,519,RON DELUCA,Japan,PG-13,Animation,2.99,4,1591,349,1,Mike Hillyer,ELVIS MARX,GANGS PRIDE,1056,2005-05-31 07:48:07.000,2005-06-05 08:51:07.000,1,13965,3.99,11.96,below average
519,520,MITCHELL WESTMORELAND,Vietnam,R,Travel,4.99,4,4535,989,1,Mike Hillyer,VAL BOLGER,WORKING MICROCOSMOS,962,2005-05-30 18:45:17.000,2005-06-05 22:47:17.000,1,13988,6.99,19.96,Above Average
520,521,ROLAND SOUTH,China,PG,Family,0.99,3,1570,345,1,Mike Hillyer,FRED COSTNER,GABLES METROPOLIS,1761,2005-06-16 17:49:57.000,2005-06-17 21:03:57.000,1,14020,0.99,2.9699999999999998,below average
521,522,ARNOLD HAVENS,Philippines,R,Animation,0.99,4,1103,245,2,Jon Stephens,KEVIN BLOOM,DOUBLE WRATH,426,2005-05-27 15:56:57.000,2005-06-05 11:45:57.000,2,14043,5.99,3.96,below average
522,523,HARVEY GUAJARDO,Vietnam,PG,Travel,4.99,7,380,84,1,Mike Hillyer,DAN TORN,BOILED DARES,42,2005-05-25 05:24:58.000,2005-05-31 02:47:58.000,1,14076,4.99,34.93,Above Average
523,524,JARED ELY,Indonesia,PG-13,Children,0.99,6,872,191,2,Jon Stephens,JOE SWANK,CROOKED FROGMEN,118,2005-05-25 19:31:18.000,2005-05-31 15:00:18.000,2,14098,0.99,5.9399999999999995,below average
524,525,ADRIAN CLARY,Italy,PG-13,Family,2.99,6,1800,391,1,Mike Hillyer,ANNE CRONYN,HALF OUTFIELD,437,2005-05-27 17:47:22.000,2005-06-05 14:22:22.000,1,14117,5.99,17.94,Above Average
525,526,KARL SEAL,United States,G,New,4.99,4,1007,226,1,Mike Hillyer,NICK WAHLBERG,DESTINY SATURDAY,495,2005-05-28 00:40:48.000,2005-05-29 06:07:48.000,1,14136,4.99,19.96,Above Average
526,527,CORY MEEHAN,Belarus,PG,Classics,2.99,7,4402,962,1,Mike Hillyer,LUCILLE TRACY,WASTELAND DIVINE,1398,2005-06-15 16:28:42.000,2005-06-16 12:11:42.000,1,14181,2.99,20.93,Above Average
527,528,CLAUDE HERZOG,Angola,NC-17,Drama,0.99,6,1842,401,1,Mike Hillyer,TIM HACKMAN,HAROLD FRENCH,204,2005-05-26 07:30:37.000,2005-05-30 08:11:37.000,1,14205,0.99,5.9399999999999995,below average
528,529,ERIK GUILLEN,India,R,Sci-Fi,2.99,5,4425,967,1,Mike Hillyer,ED CHASE,WEEKEND PERSONAL,453,2005-05-27 19:31:16.000,2005-05-29 23:06:16.000,1,14230,2.99,14.950000000000001,below average
529,530,DARRYL ASHCRAFT,Argentina,R,Family,0.99,7,2780,610,1,Mike Hillyer,MORGAN WILLIAMS,MUSIC BOONDOCK,851,2005-05-30 01:35:15.000,2005-06-06 07:27:15.000,1,14259,0.99,6.93,below average
530,531,JAMIE WAUGH,Japan,G,Documentary,4.99,3,715,156,1,Mike Hillyer,PENELOPE CRONYN,CLERKS ANGELS,233,2005-05-26 11:43:44.000,2005-05-28 17:28:44.000,1,14282,4.99,14.97,below average
531,532,NEIL RENNER,Vietnam,PG,Animation,2.99,4,2578,564,1,Mike Hillyer,KEVIN BLOOM,MASSAGE IMAGE,43,2005-05-25 05:39:25.000,2005-05-26 06:54:25.000,1,14307,2.99,11.96,below average
532,533,JESSIE MILAM,China,R,Children,0.99,7,3596,786,1,Mike Hillyer,SYLVESTER DERN,SHEPHERD MIDSUMMER,173,2005-05-26 03:42:10.000,2005-05-28 01:37:10.000,1,14339,0.99,6.93,below average
533,534,CHRISTIAN JUNG,India,R,Children,2.99,4,1701,370,2,Jon Stephens,VIVIEN BERGEN,GORGEOUS BINGO,304,2005-05-26 21:21:28.000,2005-06-02 00:05:28.000,2,14372,5.99,11.96,below average
534,535,JAVIER ELROD,Chad,G,Animation,0.99,7,403,89,1,Mike Hillyer,CUBA OLIVIER,BORROWERS BEDAZZLED,37,2005-05-25 04:44:31.000,2005-05-29 01:03:31.000,1,14396,0.99,6.93,below average
535,536,FERNANDO CHURCHILL,South Korea,R,Music,0.99,5,241,54,1,Mike Hillyer,JOHNNY LOLLOBRIGIDA,BANGER PINOCCHIO,237,2005-05-26 12:15:13.000,2005-05-29 18:10:13.000,1,14428,0.99,4.95,below average
536,537,CLINTON BUFORD,United States,PG,Family,4.99,3,3248,715,2,Jon Stephens,RIP CRAWFORD,RANGE MOONWALKER,603,2005-05-28 14:27:51.000,2005-05-29 13:13:51.000,2,14453,4.99,14.97,below average
537,538,TED BREAUX,China,PG,Children,2.99,6,2766,608,2,Jon Stephens,KIRK JOVOVICH,MURDER ANTITRUST,594,2005-05-28 13:41:56.000,2005-05-30 12:00:56.000,2,14478,2.99,17.94,Above Average
538,539,MATHEW BOLIN,Venezuela,PG-13,Sci-Fi,4.99,6,368,81,2,Jon Stephens,BURT DUKAKIS,BLINDNESS GUN,250,2005-05-26 14:30:24.000,2005-05-27 08:50:24.000,2,14507,4.99,29.94,Above Average
539,540,TYRONE ASHER,Bulgaria,R,Foreign,2.99,6,4144,900,2,Jon Stephens,GRACE MOSTEL,TOWN ARK,1263,2005-06-15 06:56:39.000,2005-06-16 11:08:39.000,2,14529,2.99,17.94,Above Average
540,541,DARREN WINDHAM,Italy,G,Games,4.99,5,2724,597,1,Mike Hillyer,ZERO CAGE,MOONWALKER FOOL,1021,2005-05-31 03:16:15.000,2005-06-08 06:43:15.000,1,14553,7.99,24.950000000000003,Above Average
541,542,LONNIE TIRADO,Indonesia,NC-17,Sports,4.99,7,1259,279,1,Mike Hillyer,DAN TORN,ELIZABETH SHANE,220,2005-05-26 10:06:49.000,2005-06-01 07:43:49.000,1,14577,4.99,34.93,Above Average
542,543,LANCE PEMBERTON,Morocco,NC-17,Action,2.99,4,1721,375,1,Mike Hillyer,JOHNNY LOLLOBRIGIDA,GRAIL FRANKENSTEIN,243,2005-05-26 13:06:05.000,2005-06-03 17:28:05.000,1,14595,6.99,11.96,below average
543,544,CODY NOLEN,Brazil,PG,Sci-Fi,2.99,3,4193,912,1,Mike Hillyer,ELVIS MARX,TROJAN TOMORROW,397,2005-05-27 12:29:02.000,2005-05-28 17:36:02.000,1,14617,2.99,8.97,below average
544,545,JULIO NOLAND,Ukraine,R,Foreign,0.99,6,1913,416,2,Jon Stephens,KARL BERRY,HIGHBALL POTTER,248,2005-05-26 14:07:58.000,2005-05-31 14:03:58.000,2,14639,0.99,5.9399999999999995,below average
545,546,KELLY KNOTT,China,G,Action,4.99,7,4212,915,1,Mike Hillyer,BURT DUKAKIS,TRUMAN CRAZY,197,2005-05-26 06:59:21.000,2005-06-03 05:04:21.000,1,14660,5.99,34.93,Above Average
546,547,KURT EMMONS,Japan,R,Family,0.99,7,2781,610,1,Mike Hillyer,MORGAN WILLIAMS,MUSIC BOONDOCK,306,2005-05-26 21:31:57.000,2005-05-28 19:37:57.000,1,14686,0.99,6.93,below average
547,548,ALLAN CORNISH,Philippines,PG-13,Drama,4.99,4,3545,775,2,Jon Stephens,ELVIS MARX,SEATTLE EXPECATIONS,177,2005-05-26 04:14:29.000,2005-06-01 08:16:29.000,2,14709,6.99,19.96,Above Average
548,549,NELSON CHRISTENSON,Spain,NC-17,Comedy,0.99,5,2792,613,1,Mike Hillyer,SCARLETT DAMON,MYSTIC TRUMAN,6,2005-05-24 23:08:07.000,2005-05-27 01:32:07.000,1,14728,0.99,4.95,below average
549,550,GUY BROWNLEE,China,PG-13,Foreign,2.99,4,2442,533,2,Jon Stephens,KIRK JOVOVICH,LOST BIRD,922,2005-05-30 11:55:55.000,2005-06-08 10:12:55.000,2,14748,7.99,11.96,below average
550,551,CLAYTON BARBEE,Brazil,PG,Horror,4.99,3,288,65,2,Jon Stephens,TIM HACKMAN,BEHAVIOR RUNAWAY,155,2005-05-26 01:15:05.000,2005-06-01 00:03:05.000,2,14780,7.99,14.97,below average
551,552,HUGH WALDROP,China,G,Classics,0.99,5,3954,862,2,Jon Stephens,ALEC WAYNE,SUMMER SCARFACE,174,2005-05-26 03:44:10.000,2005-05-28 07:13:10.000,2,14806,0.99,4.95,below average
552,553,MAX PITT,Yugoslavia,G,Animation,2.99,6,708,154,2,Jon Stephens,UMA WOOD,CLASH FREDDY,789,2005-05-29 16:17:07.000,2005-06-06 18:15:07.000,2,14827,4.99,17.94,Above Average
553,554,DWAYNE OLVERA,India,NC-17,New,2.99,6,2561,561,1,Mike Hillyer,NICK WAHLBERG,MASK PEACH,607,2005-05-28 15:02:41.000,2005-05-30 12:54:41.000,1,14851,2.99,17.94,Above Average
554,555,DWIGHT LOMBARDI,South Africa,G,Animation,0.99,7,1972,430,2,Jon Stephens,ELVIS MARX,HOOK CHARIOTS,3232,2005-06-21 02:30:37.000,2005-06-29 03:10:37.000,2,14873,1.99,6.93,below average
555,556,ARMANDO GRUBER,United Kingdom,R,Sports,0.99,3,1970,429,1,Mike Hillyer,ZERO CAGE,HONEY TIES,184,2005-05-26 05:29:49.000,2005-05-28 10:10:49.000,1,14890,0.99,2.9699999999999998,below average
556,557,FELIX GAFFNEY,Lithuania,G,Travel,4.99,6,339,75,2,Jon Stephens,FAY KILMER,BIRD INDEPENDENCE,467,2005-05-27 21:10:03.000,2005-06-01 16:08:03.000,2,14911,4.99,29.94,Above Average
557,558,JIMMIE EGGLESTON,Poland,R,Documentary,4.99,4,3225,708,2,Jon Stephens,FAY WINSLET,QUILLS BULL,1967,2005-06-17 09:19:52.000,2005-06-21 03:35:52.000,2,14935,4.99,19.96,Above Average
558,559,EVERETT BANDA,Egypt,PG,Animation,2.99,7,2928,644,2,Jon Stephens,BOB FAWCETT,OSCAR GOLD,2576,2005-06-19 04:34:15.000,2005-06-28 10:02:15.000,2,14963,4.99,20.93,Above Average
559,560,JORDAN ARCHULETA,Argentina,G,Animation,2.99,7,2591,569,1,Mike Hillyer,BURT DUKAKIS,MENAGERIE RUSHMORE,137,2005-05-25 22:25:18.000,2005-06-01 02:30:18.000,1,14991,2.99,20.93,Above Average
560,561,IAN STILL,United States,NC-17,Games,2.99,6,1514,331,1,Mike Hillyer,RIP WINSLET,FORWARD TEMPLE,902,2005-05-30 09:53:36.000,2005-06-07 12:10:36.000,1,15021,4.99,17.94,Above Average
561,562,WALLACE SLONE,Nigeria,G,Classics,2.99,6,763,166,2,Jon Stephens,PENELOPE GUINESS,COLOR PHILADELPHIA,788,2005-05-29 16:13:55.000,2005-05-31 16:40:55.000,2,15048,2.99,17.94,Above Average
562,563,KEN PREWITT,Romania,PG,Comedy,4.99,5,1191,265,1,Mike Hillyer,GROUCHO SINATRA,DYING MAKER,758,2005-05-29 10:31:56.000,2005-06-01 14:53:56.000,1,15073,4.99,24.950000000000003,Above Average
563,564,BOB PFEIFFER,China,NC-17,Foreign,4.99,4,506,112,2,Jon Stephens,BETTE NICHOLSON,CALENDAR GUNFIGHT,195,2005-05-26 06:52:36.000,2005-05-31 02:47:36.000,2,15102,5.99,19.96,Above Average
564,565,JAIME NETTLES,Peru,R,Family,0.99,4,3350,736,1,Mike Hillyer,GOLDIE BRODY,ROBBERY BRIGHT,458,2005-05-27 19:58:36.000,2005-06-06 00:51:36.000,1,15126,6.99,3.96,below average
565,566,CASEY MENA,Turkey,G,Action,0.99,3,1321,292,2,Jon Stephens,GRACE MOSTEL,EXCITEMENT EVE,234,2005-05-26 11:47:20.000,2005-06-03 10:39:20.000,2,15155,5.99,2.9699999999999998,below average
566,567,ALFREDO MCADAMS,Russian Federation,R,Travel,4.99,5,2478,543,2,Jon Stephens,RAY JOHANSSON,MADIGAN DORADO,2689,2005-06-19 12:58:53.000,2005-06-24 17:35:53.000,2,15189,4.99,24.950000000000003,Above Average
567,568,ALBERTO HENNING,Venezuela,G,Drama,4.99,5,272,61,2,Jon Stephens,CAMERON ZELLWEGER,BEAUTY GREASE,1658,2005-06-16 10:07:10.000,2005-06-21 09:23:10.000,2,15209,4.99,24.950000000000003,Above Average
568,569,DAVE GARDINER,China,PG-13,Horror,4.99,4,1255,277,2,Jon Stephens,PENELOPE GUINESS,ELEPHANT TROJAN,53,2005-05-25 07:19:16.000,2005-05-27 05:19:16.000,2,15230,4.99,19.96,Above Average
